UserID,ItemID,Artist,Count
226,1100,the clash,34
226,1533,tom waits,26
226,562,kate bush,21
226,282,the new pornographers,21
226,857,bob dylan,20
226,1480,erlend Øye,20
226,164,the kinks,20
226,1631,kings of convenience,19
226,1290,ani difranco,16
226,27,the aquabats!,16
226,255,the zombies,16
226,565,alice in chains,14
226,1054,daniel johnston,14
226,911,madonna,14
226,546,the divine comedy,14
226,1859,camera obscura,13
226,55,andrew bird,12
226,121,syd barrett,12
226,519,sparklehorse,11
226,1038,tiamat,11
226,1454,blur,10
226,899,dinosaur jr.,10
226,353,gomez,10
227,755,leonard cohen,231
227,857,bob dylan,174
227,1007,depeche mode,174
227,627,david bowie,165
227,164,the kinks,163
227,562,kate bush,152
227,377,roxy music,149
227,1199,lou reed,147
227,909,siouxsie and the banshees,124
227,1370,the rolling stones,120
227,427,jefferson airplane,93
227,1180,joy division,89
227,1505,coil,82
227,1681,billie holiday,79
227,891,janis joplin,71
227,121,syd barrett,70
227,1083,genesis,67
227,575,john lennon,64
227,1432,the monkees,64
227,658,angelo badalamenti,62
227,1156,the decemberists,62
227,1566,charlie parker,58
227,1487,bee gees,54
227,1140,the velvet underground,52
227,1377,the beatles,50
227,1176,nick drake,48
227,674,cat stevens,46
227,859,donovan,43
227,373,moby,42
227,693,simon & garfunkel,42
227,1748,amy winehouse,41
227,1078,captain beefheart & his magic band,33
227,894,the moody blues,31
227,1878,uriah heep,29
227,1280,devotchka,24
227,1936,muddy waters,24
227,1770,frank zappa,23
227,1452,paul mccartney,21
227,1255,van morrison,20
227,1925,sigur rós,19
227,990,pink floyd,17
227,1533,tom waits,16
227,1774,astor piazzolla,14
227,1900,iggy pop,14
227,1988,the mamas & the papas,14
227,1585,the cranberries,13
228,244,lucinda williams,8
228,368,dixie chicks,5
228,1094,alicia keys,4
228,965,sheryl crow,4
228,1689,townes van zandt,4
228,850,carrie underwood,3
228,1960,shania twain,3
229,1925,sigur rós,310
229,481,explosions in the sky,134
229,1766,erik satie,120
229,55,andrew bird,118
229,77,animal collective,96
229,164,the kinks,96
229,781,blonde redhead,94
229,1539,iron & wine,70
229,1525,the dodos,66
229,121,syd barrett,46
229,1765,cocorosie,43
229,1286,radiohead,38
229,794,simian mobile disco,37
229,679,death in vegas,36
229,909,siouxsie and the banshees,33
229,1182,bonobo,32
229,427,jefferson airplane,32
229,800,foals,30
229,803,rogue wave,25
229,665,grizzly bear,24
229,595,deerhunter,23
229,1349,arctic monkeys,22
229,69,beirut,8
229,325,the kills,6
229,1814,julie london,4
229,154,the sonics,4
229,101,bat for lashes,3
229,1681,billie holiday,3
229,1704,gang of four,3
229,1062,keren ann,3
229,203,röyksopp,3
229,1140,the velvet underground,3
229,255,the zombies,3
229,43,bauhaus,2
229,1270,camille,2
229,1180,joy division,2
229,556,patrick wolf,2
229,987,the maccabees,2
230,1156,the decemberists,143
230,657,yeah yeah yeahs,128
230,1111,noah and the whale,116
230,1763,neko case,96
230,761,the national,95
230,221,the flaming lips,82
230,627,david bowie,81
230,1377,the beatles,79
230,1590,howlin' wolf,78
230,546,the divine comedy,76
230,204,art brut,74
230,539,the hold steady,74
230,1798,belle and sebastian,73
230,938,the thermals,73
230,353,gomez,72
230,1370,the rolling stones,72
230,1925,sigur rós,67
230,372,peter bjorn and john,65
230,77,animal collective,62
230,1648,the black keys,40
230,117,the white stripes,35
230,1420,pixies,34
230,1367,john lee hooker,33
230,1359,vampire weekend,33
230,69,beirut,32
230,1686,the fall,32
230,1533,tom waits,32
230,1672,johnny cash,29
230,701,calexico,27
230,857,bob dylan,25
230,924,bonnie 'prince' billy,25
230,755,leonard cohen,24
230,616,the arcade fire,23
230,1100,the clash,23
230,1811,pj harvey,22
230,1910,gogol bordello,20
230,1544,mgmt,19
230,403,pavement,19
230,1820,the jesus and mary chain,19
230,1051,the last shadow puppets,18
230,137,eels,17
230,1959,fleet foxes,17
230,1717,glasvegas,17
230,1890,stereolab,16
230,1556,super furry animals,16
230,1140,the velvet underground,14
230,1892,aphex twin,13
230,928,goldfrapp,13
230,1286,radiohead,13
230,381,the jimi hendrix experience,13
231,28,elliott smith,180
231,1411,the seatbelts,142
231,1831,r.e.m.,110
231,516,carpenters,105
231,476,the smiths,98
231,1732,the replacements,88
231,464,yo la tengo,86
231,693,simon & garfunkel,71
231,692,sonic youth,65
231,1286,radiohead,53
231,1305,talking heads,51
231,645,miles davis,49
231,1686,the fall,46
231,1306,modest mouse,43
231,1893,!!!,41
231,1087,thelonious monk,39
231,403,pavement,36
231,100,elvis costello & the attractions,34
231,8,devendra banhart,33
231,1180,joy division,32
231,1967,regina spektor,30
231,688,hüsker dü,27
231,940,m.i.a.,27
231,1170,black flag,26
231,1432,the monkees,25
231,408,dead kennedys,24
231,1050,the go! team,24
231,1808,jeff buckley,22
231,1049,elvis costello,20
231,1837,rilo kiley,17
231,304,the postal service,16
231,1140,the velvet underground,16
231,937,tears for fears,15
231,469,the magnetic fields,15
231,125,the books,14
231,1581,t. rex,10
231,1658,devo,9
231,1877,new order,9
231,15,sufjan stevens,9
231,369,swans,9
231,1612,echo & the bunnymen,8
231,1100,the clash,8
231,55,andrew bird,7
231,1329,ben folds five,7
231,222,flight of the conchords,6
231,1820,the jesus and mary chain,5
231,1533,tom waits,5
231,615,ben folds,4
231,518,britney spears,4
231,1816,dropkick murphys,4
231,1672,johnny cash,3
231,163,nick cave & the bad seeds,3
232,5,nightwish,286
232,827,lily allen,280
232,1029,maria mena,279
232,518,britney spears,258
232,203,röyksopp,239
232,32,cascada,188
232,1166,apoptygma berzerk,175
232,197,theatre of tragedy,168
232,361,sonata arctica,166
232,1061,natasha bedingfield,160
232,754,lady gaga,154
232,506,paramore,146
232,573,him,125
232,168,beyoncé,123
232,542,morandi,123
232,1954,sunrise avenue,115
232,1186,leaves eyes,108
232,905,apocalyptica,107
232,634,jordin sparks,101
232,1836,within temptation,99
232,716,sirenia,85
232,936,t.a.t.u.,82
232,1869,colbie caillat,77
232,1242,aqua,69
232,233,taylor swift,66
233,1007,depeche mode,29
233,498,erasure,24
233,1680,dave gahan,23
233,533,inxs,23
233,1906,simple minds,22
233,1254,u2,21
233,1018,bebel gilberto,11
233,115,pink martini,10
234,215,cmx,454
234,1180,joy division,434
234,1276,type o negative,355
234,522,death in june,233
234,976,sentenced,215
234,1137,current 93,204
234,476,the smiths,188
234,627,david bowie,184
234,427,jefferson airplane,183
234,43,bauhaus,155
234,1210,the doors,152
234,843,grateful dead,144
234,1400,ladytron,143
234,1591,iron maiden,133
234,163,nick cave and the bad seeds,126
234,755,leonard cohen,125
234,1037,danzig,124
234,651,motörhead,123
234,637,the sisters of mercy,120
234,1613,dead can dance,118
234,1007,depeche mode,118
234,901,the damned,114
234,795,the cure,110
234,1711,celtic frost,90
234,909,siouxsie and the banshees,79
234,1009,nirvana,71
234,1505,coil,65
234,1920,killing joke,65
234,593,sopor aeternus & the ensemble of shadows,63
234,645,miles davis,62
234,1176,nick drake,61
234,1140,the velvet underground,57
234,1877,new order,52
234,1305,talking heads,31
234,675,philip glass,24
234,1686,the fall,20
234,0,cocteau twins,19
234,381,the jimi hendrix experience,19
235,1591,iron maiden,248
235,267,kamelot,240
235,314,rage,240
235,806,judas priest,235
235,695,bon jovi,233
235,361,sonata arctica,215
235,1017,gamma ray,213
235,1254,u2,201
235,1537,stratovarius,198
235,1055,ozzy osbourne,196
235,1952,mägo de oz,190
235,1744,queensrÿche,175
235,886,helloween,170
235,359,in flames,162
235,1262,relient k,161
235,986,edguy,153
235,1666,roxette,153
235,1536,scorpions,145
235,1331,savatage,144
235,586,rhapsody of fire,140
235,758,metallica,136
235,809,after forever,123
235,5,nightwish,120
235,1604,system of a down,117
235,424,sabaton,116
235,699,marilyn manson,106
235,4,king diamond,105
235,245,epica,103
235,653,p.o.d.,102
235,1419,symphony x,91
235,356,norther,89
235,1390,rammstein,83
235,1468,nickelback,75
235,407,rage against the machine,75
235,197,theatre of tragedy,75
235,1708,soilwork,74
235,610,korpiklaani,65
235,845,lacuna coil,57
235,573,him,55
235,1074,kalmah,48
235,955,john zorn,44
235,253,machinae supremacy,41
235,1060,eternal tears of sorrow,38
235,141,finntroll,33
235,590,haggard,33
235,765,guano apes,32
235,1333,godsmack,31
235,453,elvenking,27
235,1810,equilibrium,25
235,1912,evanescence,23
235,1339,koЯn,23
235,1919,linkin park,21
235,1048,iced earth,20
236,944,pat metheny,222
236,1894,michael jackson,142
236,1705,abba,105
236,1436,dusty springfield,80
236,416,india.arie,79
236,13,elvis presley,66
236,1045,kate ryan,40
236,1591,iron maiden,36
236,429,katie melua,31
236,778,diana krall,29
236,210,dolly parton,27
236,299,nina simone,27
236,1731,joss stone,26
236,754,lady gaga,25
236,1522,nancy sinatra,25
236,1792,the jackson 5,25
236,1165,modern talking,23
236,1971,nat king cole,23
236,587,duffy,21
236,362,alphaville,20
236,1414,hello saferide,19
236,1855,guns n' roses,3
236,227,amadou & mariam,1
236,1637,esbjörn svensson trio,1
236,624,john williams,1
237,446,sido,506
237,1471,jamie t,389
237,1238,tomte,278
237,1605,coldplay,264
237,155,kanye west,220
237,148,adam green,216
237,879,manu chao,168
237,1676,the verve,163
237,686,clueso,141
237,279,basshunter,116
237,1454,blur,89
237,1720,timbaland,62
237,1991,jack johnson,55
237,1748,amy winehouse,37
237,1309,beatsteaks,34
237,1633,lupe fiasco,33
237,425,oasis,33
237,1349,arctic monkeys,28
237,846,kings of leon,26
237,1313,franz ferdinand,25
237,841,the streets,22
237,252,travis,20
237,1337,empire of the sun,13
237,1934,the kooks,12
237,207,beck,10
237,1260,gnarls barkley,8
237,1895,razorlight,7
237,697,deichkind,5
238,911,madonna,383
238,1474,fleetwood mac,154
238,1377,the beatles,145
238,1412,donna summer,79
238,677,nirvana,74
238,1210,the doors,71
238,627,david bowie,59
238,1171,scott walker,52
238,1217,the who,48
238,773,led zeppelin,47
238,1581,t. rex,44
238,377,roxy music,42
238,1022,björk,41
238,1426,sly & the family stone,41
238,1894,michael jackson,40
238,1747,sugababes,39
238,1843,the beach boys,34
238,1145,everything but the girl,33
238,1748,amy winehouse,31
238,1176,nick drake,30
238,1370,the rolling stones,30
238,255,the zombies,29
238,347,aretha franklin,27
238,621,"earth, wind & fire",27
238,1364,marvin gaye,26
238,1372,armand van helden,25
238,216,stevie wonder,24
238,1496,cher,21
238,1436,dusty springfield,21
238,168,beyoncé,19
238,1800,the ting tings,18
238,932,cyndi lauper,17
238,1873,jennifer lopez,17
238,350,kylie minogue,17
238,1784,rainbow,17
238,1487,bee gees,16
238,1454,blur,16
238,1284,joni mitchell,16
238,66,bent,14
238,1911,jamiroquai,14
238,45,prince,14
238,581,curtis mayfield,13
238,587,duffy,13
238,562,kate bush,13
238,1710,the temptations,13
239,619,rush,7
239,1637,esbjörn svensson trio,6
239,411,2pac,5
239,85,boston,5
239,120,katy perry,4
239,265,faithless,3
239,449,4hero,2
239,994,chick corea,2
239,728,dire straits,2
239,288,herbie hancock,2
239,1384,jill scott,2
239,232,apollo 440,1
239,1022,björk,1
239,1683,black eyed peas,1
239,1169,booka shade,1
239,280,cassius,1
239,1500,common,1
239,1418,d'angelo,1
239,352,david guetta,1
239,416,india.arie,1
239,810,janet jackson,1
239,40,keith jarrett,1
239,1163,norah jones,1
239,1179,santana,1
239,1695,the pharcyde,1
240,964,the roots,182
240,108,busta rhymes,127
240,442,ghostface killah,127
240,99,wu tang clan,120
240,537,macy gray,102
240,1817,lauryn hill,93
240,1150,a tribe called quest,90
240,1299,de la soul,88
240,243,guru,87
240,365,erykah badu,86
240,774,sade,86
240,1266,thievery corporation,86
240,1438,barry white,84
240,1340,lil wayne,84
240,868,outkast,81
240,411,2pac,79
240,1818,matisyahu,76
240,1173,o.s.t.r.,66
240,438,dead prez,65
240,1142,method man,57
240,1639,nas,57
240,1398,q-tip,50
240,209,ice cube,48
240,1848,bob marley,46
240,1699,mobb deep,46
240,220,redman,43
240,349,bone thugs-n-harmony,41
240,1213,mos def,41
240,1365,looptroop,39
240,1209,gang starr,36
240,155,kanye west,36
240,409,gentleman,25
240,444,blockhead,23
240,331,madcon,23
240,1933,jay-z,21
240,150,nujabes,19
241,1377,the beatles,76
241,1395,böhse onkelz,75
241,1040,moby,64
241,861,fettes brot,62
241,1976,shaggy,57
241,1894,michael jackson,55
241,112,peter fox,54
241,758,metallica,49
241,677,nirvana,41
241,47,blink-182,39
241,285,jan delay,38
241,1391,bloodhound gang,33
241,1516,bob marley & the wailers,31
241,652,gigi d'agostino,31
241,1443,eminem,29
241,117,the white stripes,28
241,1768,kiss,27
241,1342,kid rock,26
241,1101,limp bizkit,26
241,26,queen,26
241,1939,snoop dogg,26
241,772,benny benassi,25
241,1183,d12,25
241,203,röyksopp,25
241,660,tiga,25
241,458,blumentopf,24
241,551,the prodigy,23
241,120,katy perry,16
241,279,basshunter,13
241,991,scooter,12
241,32,cascada,7
241,709,cosmic gate,7
241,1534,die toten hosen,7
241,394,eric prydz,7
241,1946,bob sinclar,6
241,37,daft punk,6
241,352,david guetta,6
241,550,deadmau5,6
241,697,deichkind,6
241,1372,armand van helden,5
241,1264,mr. oizo,4
241,344,sia,4
242,1533,tom waits,51
242,1487,bee gees,48
242,1029,maria mena,47
242,506,paramore,38
242,139,tenacious d,33
242,1254,u2,32
242,1605,coldplay,27
242,1705,abba,26
242,1667,anastacia,25
242,950,the bravery,24
242,1550,lynyrd skynyrd,21
242,216,stevie wonder,21
242,1242,aqua,20
242,1286,radiohead,20
242,1432,the monkees,20
242,1149,the mountain goats,19
242,210,dolly parton,18
242,1855,guns n' roses,18
242,433,eros ramazzotti,16
242,347,aretha franklin,14
242,13,elvis presley,14
242,71,finger eleven,14
242,162,lars winnerbäck,14
242,754,lady gaga,13
242,1468,nickelback,13
242,1894,michael jackson,12
242,1666,roxette,12
242,1000,céline dion,11
242,1429,elton john,11
242,867,rihanna,11
242,1385,christina aguilera,10
242,222,flight of the conchords,10
242,1452,paul mccartney,10
242,1843,the beach boys,10
242,1370,the rolling stones,10
242,168,beyoncé,9
242,1516,bob marley & the wailers,9
242,518,britney spears,9
242,587,duffy,9
242,184,frank sinatra,9
242,1591,iron maiden,9
242,470,phil collins,9
242,26,queen,9
242,1672,johnny cash,8
242,372,peter bjorn and john,8
242,1217,the who,8
242,1094,alicia keys,7
242,802,amy macdonald,7
242,1748,amy winehouse,7
242,857,bob dylan,7
242,848,bruce springsteen,7
242,602,fergie,7
242,1833,mando diao,7
242,1364,marvin gaye,7
242,726,michael bublé,7
242,552,monty python,7
242,874,neil young,7
242,5,nightwish,7
242,1585,the cranberries,7
242,1981,bill withers,6
242,1664,buddy holly,6
242,1496,cher,6
242,106,creedence clearwater revival,6
242,627,david bowie,6
242,1007,depeche mode,6
242,730,eric clapton,6
242,856,gabriella cilmi,6
242,1260,gnarls barkley,6
242,276,johann sebastian bach,6
242,1561,keane,6
242,911,madonna,6
242,1009,nirvana,6
242,1485,pet shop boys,6
242,328,ray charles,6
242,1725,robbie williams,6
242,203,röyksopp,6
242,272,take that,6
242,456,the cardigans,6
243,739,klaxons,328
243,1306,modest mouse,318
243,1369,ben harper,293
243,1377,the beatles,251
243,1947,justice,237
243,1244,hillsong united,217
243,2,death cab for cutie,211
243,833,mute math,208
243,138,john mayer,207
243,1146,the killers,196
243,1254,u2,177
243,1908,ratatat,167
243,1462,alexisonfire,156
243,1111,noah and the whale,156
243,1539,iron & wine,155
243,1605,coldplay,138
243,1066,bloc party,132
243,1764,fort minor,127
243,1633,lupe fiasco,119
243,155,kanye west,110
243,1883,the strokes,110
243,664,justin timberlake,98
243,814,the shins,98
243,1854,louis armstrong,90
243,1279,snow patrol,90
243,1719,midlake,88
243,370,imogen heap,86
243,431,n.w.a,86
243,15,sufjan stevens,84
243,281,shout out louds,82
243,1239,sondre lerche,82
243,1934,the kooks,74
243,1867,dj shadow,71
243,1499,my chemical romance,71
243,822,m83,70
243,1959,fleet foxes,66
243,1107,athlete,65
243,497,bon iver,65
243,1722,passion pit,63
243,1925,sigur rós,62
243,1979,the cool kids,62
243,837,mae,61
243,263,cansei de ser sexy,60
243,1933,jay-z,60
243,335,gwen stefani,59
243,728,dire straits,58
243,1786,late of the pier,58
243,1079,calvin harris,55
243,627,david bowie,55
243,189,dizzee rascal,55
243,1494,the knife,53
243,1921,the presets,53
243,137,eels,50
243,1072,the fall of troy,49
243,88,count basie,48
243,1693,mogwai,48
243,1958,mew,47
243,1174,phoenix,47
243,1068,hadouken!,45
243,723,rise against,45
243,1126,blackalicious,42
243,443,four tet,41
243,846,kings of leon,39
243,538,the hives,37
243,676,stars,33
243,1894,michael jackson,31
243,1620,josé gonzález,29
243,1313,franz ferdinand,28
243,468,n*e*r*d,27
243,760,unkle,27
244,1647,tegan and sara,789
244,1156,the decemberists,560
244,1967,regina spektor,537
244,117,the white stripes,478
244,1215,okkervil river,408
244,1196,muse,390
244,997,of montreal,389
244,38,cat power,387
244,148,adam green,368
244,28,elliott smith,263
244,744,the blow,262
244,274,girl talk,260
244,1908,ratatat,232
244,456,the cardigans,231
244,1690,soundtrack,229
244,1004,spoon,229
244,910,bright eyes,214
244,1948,garbage,214
244,372,peter bjorn and john,202
244,363,vashti bunyan,190
244,55,andrew bird,184
244,721,the unicorns,182
244,1883,the strokes,181
244,900,nouvelle vague,179
244,1886,feist,178
244,8,devendra banhart,175
244,736,the zutons,174
244,1949,i'm from barcelona,172
244,1440,architecture in helsinki,171
244,1655,françoise hardy,171
244,119,deerhoof,167
244,713,m.i.a.,167
244,1763,neko case,160
244,69,beirut,152
244,282,the new pornographers,152
244,204,art brut,151
244,1856,azure ray,148
244,1313,franz ferdinand,147
244,1959,fleet foxes,141
244,469,the magnetic fields,85
244,627,david bowie,69
244,1994,brian eno,61
244,155,kanye west,60
244,616,arcade fire,58
244,37,daft punk,57
244,773,led zeppelin,56
244,1489,public enemy,56
244,77,animal collective,55
244,574,blondie,50
244,1823,mates of state,50
244,489,george harrison,49
244,874,neil young,47
244,15,sufjan stevens,47
244,1305,talking heads,47
244,315,violent femmes,46
244,857,bob dylan,43
244,1377,the beatles,43
244,1581,t. rex,40
244,990,pink floyd,37
244,327,the fiery furnaces,36
244,1286,radiohead,35
244,1705,abba,33
244,1370,the rolling stones,33
244,1594,air,32
244,1217,the who,31
244,1533,tom waits,31
244,354,beck,30
244,438,dead prez,29
244,99,wu-tang clan,29
244,813,guided by voices,28
244,1185,howard shore,28
244,1364,marvin gaye,28
244,1174,phoenix,27
244,1843,the beach boys,27
244,1100,the clash,26
244,665,grizzly bear,25
244,1420,pixies,25
244,1966,she & him,25
244,1140,the velvet underground,25
245,376,joe cocker,260
245,730,eric clapton,223
245,1297,gary moore,216
245,1179,santana,193
245,558,j.j. cale,189
245,1916,stevie ray vaughan,179
245,557,secret garden,176
245,1491,karunesh,167
245,1610,amethystium,163
245,1252,rod stewart,140
245,1736,b.b. king,136
245,580,bryan adams,135
245,1783,stevie ray vaughan and double trouble,126
245,1474,fleetwood mac,123
245,1255,van morrison,118
245,1562,chris rea,111
245,1257,neil diamond,98
245,1903,kitaro,97
245,864,a-ha,88
245,1909,eagles,86
245,1235,mike oldfield,72
245,1014,jean michel jarre,71
245,728,dire straits,67
245,1084,peter gabriel,67
245,1083,genesis,61
245,308,sash!,58
245,1254,u2,56
245,627,david bowie,53
245,425,oasis,53
245,545,enya,50
245,1906,simple minds,49
245,1370,the rolling stones,48
245,187,duran duran,41
245,1024,era,40
245,1831,r.e.m.,40
245,1855,guns n' roses,39
245,26,queen,39
245,1703,enigma,38
245,470,phil collins,36
245,36,paul simon,34
245,990,pink floyd,34
245,914,sting,34
245,1206,doves,33
245,28,elliott smith,33
245,1389,emilíana torrini,33
245,167,ian brown,33
245,562,kate bush,33
245,758,metallica,33
245,1272,suede,33
245,1585,the cranberries,33
245,1820,the jesus and mary chain,33
245,699,marilyn manson,32
245,1207,the police,32
245,1605,coldplay,31
245,1102,front 242,31
245,1788,mark knopfler,31
245,12,morrissey,31
245,1945,the alan parsons project,31
245,252,travis,31
246,186,rjd2,48
246,344,sia,48
246,1337,empire of the sun,46
246,1696,santogold,46
246,1598,j dilla,34
246,155,kanye west,29
246,1931,sean kingston,25
246,284,télépopmusik,24
246,974,patrice,21
246,1544,mgmt,16
246,1097,waldeck,13
246,1986,parov stelar,11
246,1879,quantic,11
246,1942,koop,10
246,1631,kings of convenience,9
246,928,goldfrapp,8
246,1813,au revoir simone,7
246,1182,bonobo,7
246,1628,coldcut,7
246,335,gwen stefani,7
246,1213,mos def,7
246,1602,damian marley,6
246,1416,hercules and love affair,6
246,346,moloko,6
246,1778,augustus pablo,5
246,1937,duman,5
246,1977,flying lotus,5
246,1406,jazzanova,5
247,1752,steely dan,231
247,786,incognito,187
247,365,erykah badu,169
247,778,diana krall,133
247,581,curtis mayfield,119
247,1942,koop,112
247,259,mr. scruff,111
247,810,janet jackson,106
247,1406,jazzanova,98
247,1018,bebel gilberto,61
247,294,joão gilberto,43
247,1894,michael jackson,15
247,1384,jill scott,10
247,288,herbie hancock,3
247,1438,barry white,2
248,1959,fleet foxes,365
248,1375,city and colour,352
248,69,beirut,281
248,1437,nightmares on wax,268
248,761,the national,254
248,608,max richter,250
248,682,august burns red,204
248,155,kanye west,165
248,1204,burial,148
248,1539,iron & wine,143
248,746,chromeo,121
248,144,air,118
248,1367,john lee hooker,105
248,967,uffie,103
248,1865,every time i die,97
248,497,bon iver,88
248,1359,vampire weekend,88
248,80,65daysofstatic,65
248,1265,fischerspooner,59
248,1693,mogwai,54
248,1892,aphex twin,53
248,1462,alexisonfire,49
248,28,elliott smith,49
248,645,miles davis,48
248,434,gustavo santaolalla,44
248,1663,cult of luna,39
248,1866,atmosphere,33
248,48,bring me the horizon,31
248,1465,mastodon,31
248,1512,minus the bear,30
248,1943,fu manchu,29
248,1633,lupe fiasco,27
248,1690,soundtrack,27
248,1620,josé gonzález,25
248,606,dashboard confessional,22
248,924,bonnie 'prince' billy,20
248,1533,tom waits,13
249,647,kraftwerk,410
249,305,prodigy,315
249,336,ladyhawke,299
249,1613,dead can dance,263
249,1811,pj harvey,164
249,1494,the knife,137
249,1594,air,118
249,1098,portishead,113
249,1930,fever ray,103
249,351,ellen allien,90
249,806,judas priest,90
249,346,moloko,82
249,1360,miss kittin,81
249,1147,trentemøller,79
249,668,skinny puppy,78
249,43,bauhaus,74
249,627,david bowie,74
249,1907,she wants revenge,69
249,1591,iron maiden,64
249,568,róisín murphy,63
249,1505,coil,55
249,738,hooverphonic,52
249,340,rasputina,44
249,909,siouxsie and the banshees,44
249,1527,akira yamaoka,41
249,212,hole,37
249,1265,fischerspooner,32
249,1400,ladytron,31
249,1264,mr. oizo,31
249,369,swans,30
250,1386,serge gainsbourg,114
250,1237,ennio morricone,106
250,1956,cake,91
250,1648,the black keys,88
250,75,electric light orchestra,72
250,128,yann tiersen,72
250,1900,iggy pop,63
250,715,lady sovereign,60
250,1327,journey,56
250,1299,de la soul,54
250,1436,dusty springfield,50
250,1829,kyuss,47
250,894,the moody blues,46
250,100,elvis costello & the attractions,45
250,658,angelo badalamenti,43
250,1845,jethro tull,42
250,1190,beastie boys,24
250,1274,biosphere,22
250,181,the chemical brothers,22
250,33,cream,21
250,295,basement jaxx,19
250,1720,timbaland,16
250,934,the dave brubeck quartet,15
250,740,amon tobin,13
250,572,lemon jelly,13
250,276,johann sebastian bach,10
250,1752,steely dan,10
250,1581,t. rex,10
251,1947,justice,1589
251,1379,crystal castles,1556
251,1313,franz ferdinand,1265
251,657,yeah yeah yeahs,1102
251,1051,the last shadow puppets,636
251,1387,interpol,528
251,587,duffy,455
251,1410,the stone roses,448
251,978,the libertines,417
251,732,new young pony club,404
251,334,the pigeon detectives,351
251,1107,athlete,342
251,224,midnight juggernauts,328
251,93,editors,325
251,1349,arctic monkeys,323
251,1475,robots in disguise,315
251,1660,boys noize,247
251,1012,junior boys,224
251,1400,ladytron,211
251,993,the charlatans,207
251,460,the long blondes,187
251,1068,hadouken!,184
251,1883,the strokes,176
251,330,le tigre,172
251,1421,chiodos,168
251,374,black rebel motorcycle club,154
251,476,the smiths,151
251,148,adam green,149
251,1544,mgmt,149
251,1081,the rakes,126
251,616,arcade fire,125
251,1790,iamx,125
251,523,hard-fi,109
251,794,simian mobile disco,102
251,747,dirty pretty things,92
251,793,kasabian,92
251,1786,late of the pier,84
251,1800,the ting tings,84
251,1494,the knife,81
251,324,kaizers orchestra,37
251,263,cansei de ser sexy,36
252,1798,belle and sebastian,282
252,1967,regina spektor,184
252,0,cocteau twins,147
252,137,eels,77
252,817,gary numan,77
252,762,the breeders,68
252,464,yo la tengo,63
252,795,the cure,60
252,38,cat power,56
252,54,the specials,54
252,639,primal scream,53
252,212,hole,52
252,1267,neutral milk hotel,51
252,827,lily allen,50
252,1420,pixies,47
252,1100,the clash,45
252,1925,sigur rós,42
252,1892,aphex twin,41
252,890,pulp,40
252,1140,the velvet underground,40
252,1454,blur,38
252,1010,eluvium,34
252,957,wire,33
252,1448,the smashing pumpkins,31
252,844,weezer,31
252,1118,mum,30
252,1494,the knife,30
252,1516,bob marley & the wailers,29
252,1286,radiohead,27
252,1501,tori amos,23
252,779,foo fighters,22
252,1672,johnny cash,21
252,1608,lykke li,21
252,751,great lake swimmers,18
252,752,spiritualized,18
252,1612,echo & the bunnymen,17
252,787,boards of canada,16
252,1545,mazzy star,16
252,106,creedence clearwater revival,15
252,69,beirut,14
252,140,liz phair,14
252,193,lali puna,12
252,1693,mogwai,12
252,15,sufjan stevens,12
252,781,blonde redhead,11
252,1156,the decemberists,11
252,1804,the radio dept.,11
252,125,the books,10
252,469,the magnetic fields,10
253,1379,crystal castles,704
253,1494,the knife,535
253,1947,justice,387
253,1387,interpol,326
253,1180,joy division,326
253,1790,i am x,324
253,927,digitalism,321
253,660,tiga,316
253,556,patrick wolf,295
253,739,klaxons,284
253,37,daft punk,229
253,866,casiotone for the painfully alone,219
253,1123,death from above 1979,204
253,1079,calvin harris,199
253,1372,armand van helden,195
253,287,peaches,195
253,203,röyksopp,184
253,1233,the faint,184
253,1400,ladytron,181
253,364,buzzcocks,179
253,1877,new order,168
253,732,new young pony club,161
253,784,soulwax,158
253,1325,aesop rock,146
253,476,the smiths,137
253,1066,bloc party,135
253,173,mf doom,135
253,1264,mr. oizo,133
253,1441,little brother,120
253,1924,the black ghosts,119
253,967,uffie,118
253,155,kanye west,115
253,713,m.i.a.,106
253,794,simian mobile disco,104
253,584,madvillain,97
253,1573,daedelus,78
253,1364,marvin gaye,47
253,186,rjd2,33
253,627,david bowie,32
253,1706,hot chip,32
253,1570,jedi mind tricks,31
253,1140,the velvet underground,31
253,657,yeah yeah yeahs,28
253,280,cassius,27
253,1315,broadcast,24
253,746,chromeo,22
253,1592,cut copy,22
253,418,black kids,21
253,295,basement jaxx,19
253,222,flight of the conchords,19
253,581,curtis mayfield,17
253,1584,sage francis,17
254,1430,the blood brothers,969
254,1387,interpol,929
254,22,liars,920
254,1448,the smashing pumpkins,913
254,1306,modest mouse,901
254,1213,mos def,819
254,1072,the fall of troy,751
254,1598,j dilla,737
254,1098,portishead,727
254,307,rza,688
254,1150,a tribe called quest,687
254,1059,brazilian girls,684
254,1512,minus the bear,682
254,1286,radiohead,678
254,1950,converge,651
254,235,the mars volta,647
254,617,poison the well,641
254,1243,circa survive,629
254,1583,despised icon,626
254,1353,coheed and cambria,622
254,417,dj krush,598
254,1022,björk,592
254,442,ghostface killah,588
254,1834,madlib,580
254,1462,alexisonfire,571
254,109,massive attack,568
254,1544,mgmt,565
254,1013,sunny day real estate,558
254,1325,aesop rock,543
254,1840,tv on the radio,541
254,99,wu-tang clan,539
254,868,outkast,536
254,1803,clipse,515
